idarticulo,codigo,nombre_articulo,precio_venta,stock,descripcion_articulo,imagen,estado_articulo,nombre_categoria,descripcion_categoria,estado_categoria
654153,zUTdH8UD,Tenis Pretty,76.45,11,Artículo Tenis Pretty en venta en tienda,fig_374,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
248653,hEcnvHqQ,Zapatos Page,27.96,97,Artículo Zapatos Page en venta en tienda,fig_377,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
676686,JSisUn6y,Zapatos Bed,985.9,59,Artículo Zapatos Bed en venta en tienda,fig_378,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
170904,UiqxLLDM,Tenis Per,761.62,18,Artículo Tenis Per en venta en tienda,fig_417,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
435097,RucsAo1s,Zapatos Thousand,44.1,18,Artículo Zapatos Thousand en venta en tienda,fig_418,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
410560,ZA11dJfB,Tenis Environment,771.92,43,Artículo Tenis Environment en venta en tienda,fig_433,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
322526,WOpBpCRU,Tenis Skin,882.24,55,Artículo Tenis Skin en venta en tienda,fig_451,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
635927,OYs6MmpZ,Zapatos Between,966.02,89,Artículo Zapatos Between en venta en tienda,fig_482,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
935066,BLcQRzPh,Zapatos Body,468.98,12,Artículo Zapatos Body en venta en tienda,fig_539,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
330932,E5IvGSFD,Zapatos Big,319.97,82,Artículo Zapatos Big en venta en tienda,fig_556,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
306380,OINuy3Eh,Tenis Opportunity,124.95,56,Artículo Tenis Opportunity en venta en tienda,fig_563,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
949490,iz8nlFvz,Zapatos Cost,139.33,5,Artículo Zapatos Cost en venta en tienda,fig_587,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
525645,tUhA6E07,Tenis Two,266.56,24,Artículo Tenis Two en venta en tienda,fig_635,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
628055,i14r7rXw,Zapatos And,340.28,18,Artículo Zapatos And en venta en tienda,fig_638,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
288174,iSsbFFhp,Tenis Too,324.65,93,Artículo Tenis Too en venta en tienda,fig_688,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
892359,YTIIKyhQ,Tenis His,262.32,91,Artículo Tenis His en venta en tienda,fig_698,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
431570,p4NdFOQj,Tenis Economy,569.64,56,Artículo Tenis Economy en venta en tienda,fig_703,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
871900,7t9UdxSP,Tenis Fly,406.68,69,Artículo Tenis Fly en venta en tienda,fig_706,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
828906,zp9PdtJd,Zapatos Him,175.19,49,Artículo Zapatos Him en venta en tienda,fig_712,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
712225,aEzmbsUh,Zapatos Myself,750.93,59,Artículo Zapatos Myself en venta en tienda,fig_732,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
726562,aKJcOt6y,Tenis Reach,71.7,85,Artículo Tenis Reach en venta en tienda,fig_733,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
421414,mAU6iM2m,Tenis Interesting,799.64,77,Artículo Tenis Interesting en venta en tienda,fig_736,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
310834,zqbRzm0i,Zapatos Near,617.55,53,Artículo Zapatos Near en venta en tienda,fig_743,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
269890,eEgiSyh5,Zapatos Its,462.52,94,Artículo Zapatos Its en venta en tienda,fig_752,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
228986,ytN2k3qf,Zapatos Down,830.59,65,Artículo Zapatos Down en venta en tienda,fig_780,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
474768,CQXNMoHC,Tenis Leave,149.9,10,Artículo Tenis Leave en venta en tienda,fig_791,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
478876,TTVwoSYd,Tenis West,228.29,84,Artículo Tenis West en venta en tienda,fig_798,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
573088,Y40Tt204,Zapatos Spring,951.19,34,Artículo Zapatos Spring en venta en tienda,fig_799,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
931489,WKcf1adE,Zapatos Hear,948.87,51,Artículo Zapatos Hear en venta en tienda,fig_800,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
665262,h5eK06s4,Tenis Street,429.78,55,Artículo Tenis Street en venta en tienda,fig_808,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
974514,0xIhQwTU,Zapatos Season,29.21,6,Artículo Zapatos Season en venta en tienda,fig_811,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
620244,6pKUkPN2,Zapatos Which,977.72,24,Artículo Zapatos Which en venta en tienda,fig_834,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
687851,419r4WJL,Tenis Business,534.9,81,Artículo Tenis Business en venta en tienda,fig_843,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
739056,Zcl37Szw,Tenis Grow,192.36,5,Artículo Tenis Grow en venta en tienda,fig_846,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
786212,85k4qLc1,Zapatos Use,703.35,9,Artículo Zapatos Use en venta en tienda,fig_869,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
374572,TQ8upAZF,Tenis Popular,812.56,15,Artículo Tenis Popular en venta en tienda,fig_875,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
286540,AHwcDg6H,Tenis Because,486.79,22,Artículo Tenis Because en venta en tienda,fig_889,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
333646,EY3NeuV5,Tenis Nor,574.25,91,Artículo Tenis Nor en venta en tienda,fig_890,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
655211,zFFsiDTh,Zapatos Son,223.02,2,Artículo Zapatos Son en venta en tienda,fig_907,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
386924,BTRa0T6Y,Tenis Purpose,113.59,57,Artículo Tenis Purpose en venta en tienda,fig_910,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
821108,5VhCiuT0,Tenis Only,884.59,86,Artículo Tenis Only en venta en tienda,fig_913,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
755585,7H49aRmm,Tenis Writer,673.87,53,Artículo Tenis Writer en venta en tienda,fig_922,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
200577,EhuflMUj,Zapatos Laugh,257.18,32,Artículo Zapatos Laugh en venta en tienda,fig_925,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
292852,9DfEy9sP,Zapatos Major,383.84,90,Artículo Zapatos Major en venta en tienda,fig_991,1,Calzado,"Incluye zapatos formales, tenis, botas, sandalias, para hombres, mujeres y ninos.",1
585775,z2hFldpu,Juguete Both,916.33,36,Artículo Juguete Both en venta en tienda,fig_22,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
563253,Gib2eRHZ,Pelota Issue,106.06,24,Artículo Pelota Issue en venta en tienda,fig_24,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
319579,sv47CM56,Pelota Scene,419.09,63,Artículo Pelota Scene en venta en tienda,fig_38,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
534661,h18yrVJ6,Juguete Appear,713.97,18,Artículo Juguete Appear en venta en tienda,fig_59,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
573582,PqCCxgjU,Pelota Sea,201.48,73,Artículo Pelota Sea en venta en tienda,fig_67,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
340202,sbZuqCZM,Pelota Five,907.78,37,Artículo Pelota Five en venta en tienda,fig_109,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
432373,LBTMPhAw,Juguete Increase,178.34,93,Artículo Juguete Increase en venta en tienda,fig_113,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
502027,imObuYde,Pelota Lay,332.58,62,Artículo Pelota Lay en venta en tienda,fig_118,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
657734,aLYEHZeA,Juguete Company,272.73,45,Artículo Juguete Company en venta en tienda,fig_147,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
868697,jtDqwxqf,Juguete Couple,39.15,70,Artículo Juguete Couple en venta en tienda,fig_159,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
842106,FwUWuXcf,Juguete Stuff,320.01,11,Artículo Juguete Stuff en venta en tienda,fig_185,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
942505,Pn8FuIcx,Pelota Catch,264.11,93,Artículo Pelota Catch en venta en tienda,fig_196,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
739848,Pyw80YeY,Pelota Old,976.47,67,Artículo Pelota Old en venta en tienda,fig_235,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
469542,shhNtHf6,Pelota Music,81.79,37,Artículo Pelota Music en venta en tienda,fig_250,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
791134,F0pDy5vb,Juguete Receive,627.62,26,Artículo Juguete Receive en venta en tienda,fig_273,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
615015,PuRBNhaA,Juguete Product,126.84,29,Artículo Juguete Product en venta en tienda,fig_277,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
393860,hVicPAO4,Juguete Option,395.53,45,Artículo Juguete Option en venta en tienda,fig_284,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
725686,q2HyN4xL,Juguete Stay,699.89,87,Artículo Juguete Stay en venta en tienda,fig_309,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
869091,jwpqrGhR,Pelota Wide,807.33,66,Artículo Pelota Wide en venta en tienda,fig_328,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
408291,RelqaBqH,Pelota Stage,768.2,5,Artículo Pelota Stage en venta en tienda,fig_329,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
498424,f1wHWGpb,Juguete Including,692.62,63,Artículo Juguete Including en venta en tienda,fig_338,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
185088,jpbdXHsY,Juguete Station,649.63,15,Artículo Juguete Station en venta en tienda,fig_342,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
181021,BRcUuVPN,Juguete Material,950.12,96,Artículo Juguete Material en venta en tienda,fig_356,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
830239,oJvdG1ml,Pelota Agree,686.04,63,Artículo Pelota Agree en venta en tienda,fig_357,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
623448,rguLhTgi,Juguete View,929.32,81,Artículo Juguete View en venta en tienda,fig_379,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
865117,wV7XhbsN,Juguete Business,987.1,15,Artículo Juguete Business en venta en tienda,fig_381,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
459638,2kdKWSq3,Pelota On,245.98,8,Artículo Pelota On en venta en tienda,fig_394,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
334711,rCtyiBpk,Pelota Specific,334.57,25,Artículo Pelota Specific en venta en tienda,fig_395,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
467854,vM7JcRqH,Juguete Answer,197.47,10,Artículo Juguete Answer en venta en tienda,fig_407,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
488338,DvygCUxK,Juguete Another,809.52,4,Artículo Juguete Another en venta en tienda,fig_412,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
826266,ZN2YtNHY,Pelota Case,472.36,15,Artículo Pelota Case en venta en tienda,fig_420,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
709560,n7nrM1MN,Juguete Nature,667.22,64,Artículo Juguete Nature en venta en tienda,fig_429,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
410579,ophR6yFR,Juguete Road,47.38,8,Artículo Juguete Road en venta en tienda,fig_443,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
785402,qs81J7Ex,Juguete Effort,563.36,12,Artículo Juguete Effort en venta en tienda,fig_463,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
455679,YE1VAQs5,Pelota Wall,400.06,10,Artículo Pelota Wall en venta en tienda,fig_467,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
218121,1D2nkGA7,Juguete Chance,216.14,45,Artículo Juguete Chance en venta en tienda,fig_472,1,Juguetes y Juegos,"Una amplia gama de juguetes para ninos de todas las edades, asi como juegos de mesa y articulos deportivos.",1
