iddetalle_venta,cantidad,precio,descuento,tipo_comprobante,serie_comprobante,num_comprobante,fecha,impuesto,total,estado_venta,idcategoria,codigo,nombre,precio_venta,stock,descripcion,imagen,estado_articulo
9890781,57,569.76,810.01,Nota de Crédito,7713864,13898452,2020-07-25,90.01,18271.1,En proceso,13750,c3NibM5u,Bolígrafo Job,569.76,63,Artículo Bolígrafo Job en venta en tienda,fig_909,1
9730285,44,569.76,157.86,Nota de Débito,8582968,65914652,2022-06-15,87.31,50889.34,Cancelada,13750,c3NibM5u,Bolígrafo Job,569.76,63,Artículo Bolígrafo Job en venta en tienda,fig_909,1
8409651,57,464.01,635.92,Nota de Débito,9002094,96369717,2021-02-12,9.63,54605.64,Completada,82016,H4V8AD3K,Zapatos All,464.01,37,Artículo Zapatos All en venta en tienda,fig_344,1
7560272,86,464.01,262.44,Boleta de Venta,7827213,83023617,2016-08-28,51.23,10556.8,Reembolsada,82016,H4V8AD3K,Zapatos All,464.01,37,Artículo Zapatos All en venta en tienda,fig_344,1
7420670,98,464.01,638.78,Ticket de Venta,7470515,98786712,2020-12-08,69.2,18012.73,En proceso,82016,H4V8AD3K,Zapatos All,464.01,37,Artículo Zapatos All en venta en tienda,fig_344,1
9582725,56,464.01,526.26,Ticket de Venta,4716533,33054715,2022-12-29,2.35,22518.77,Pendiente,82016,H4V8AD3K,Zapatos All,464.01,37,Artículo Zapatos All en venta en tienda,fig_344,1
4384864,40,464.01,599.09,Nota de Débito,7031668,33915695,2020-10-14,59.29,7482.81,En proceso,82016,H4V8AD3K,Zapatos All,464.01,37,Artículo Zapatos All en venta en tienda,fig_344,1
5783680,79,347.54,10.85,Boleta de Venta,7865433,82611235,2022-06-03,79.05,50981.81,Reembolsada,32684,BO2QaAev,Silla Record,347.54,92,Artículo Silla Record en venta en tienda,fig_681,1
5456197,73,347.54,970.11,Recibo,2546167,93657515,2020-01-15,52.0,94651.73,En proceso,32684,BO2QaAev,Silla Record,347.54,92,Artículo Silla Record en venta en tienda,fig_681,1
4999846,36,347.54,988.02,Factura,2293424,20416173,2021-05-25,96.13,8428.73,Completada,32684,BO2QaAev,Silla Record,347.54,92,Artículo Silla Record en venta en tienda,fig_681,1
4114552,92,347.54,690.57,Nota de Débito,8912295,25408891,2019-10-30,83.88,99836.21,Cancelada,32684,BO2QaAev,Silla Record,347.54,92,Artículo Silla Record en venta en tienda,fig_681,1
8121221,62,381.4,958.88,Boleta de Venta,7865433,82611235,2022-06-03,79.05,50981.81,Reembolsada,82016,09Jhm5Zk,Tenis Religious,381.4,89,Artículo Tenis Religious en venta en tienda,fig_453,1
8989266,71,381.4,822.18,Ticket de Venta,4592454,83606278,2023-09-09,77.15,46145.63,En proceso,82016,09Jhm5Zk,Tenis Religious,381.4,89,Artículo Tenis Religious en venta en tienda,fig_453,1
6038912,16,381.4,248.75,Recibo,9700686,12137762,2016-01-19,55.18,82193.8,Cancelada,82016,09Jhm5Zk,Tenis Religious,381.4,89,Artículo Tenis Religious en venta en tienda,fig_453,1
4896797,56,381.4,647.71,Recibo,7033513,26425973,2020-12-14,36.49,74888.19,Cancelada,82016,09Jhm5Zk,Tenis Religious,381.4,89,Artículo Tenis Religious en venta en tienda,fig_453,1
4607857,17,381.4,623.18,Nota de Débito,2360964,32128614,2016-11-11,10.02,12320.05,Cancelada,82016,09Jhm5Zk,Tenis Religious,381.4,89,Artículo Tenis Religious en venta en tienda,fig_453,1
6941587,50,580.9,894.6,Boleta de Venta,7865433,82611235,2022-06-03,79.05,50981.81,Reembolsada,64218,2GiG3c5s,Galleta Strategy,580.9,74,Artículo Galleta Strategy en venta en tienda,fig_156,1
9031305,67,580.9,723.33,Nota de Débito,8087723,81543333,2020-11-17,60.98,10167.03,En proceso,64218,2GiG3c5s,Galleta Strategy,580.9,74,Artículo Galleta Strategy en venta en tienda,fig_156,1
5621274,85,580.9,320.18,Recibo,9700686,12137762,2016-01-19,55.18,82193.8,Cancelada,64218,2GiG3c5s,Galleta Strategy,580.9,74,Artículo Galleta Strategy en venta en tienda,fig_156,1
8966077,93,580.9,220.87,Recibo,2623195,52545248,2021-12-21,41.34,57896.33,Pendiente,64218,2GiG3c5s,Galleta Strategy,580.9,74,Artículo Galleta Strategy en venta en tienda,fig_156,1
8807105,11,580.9,716.7,Factura,3045450,32434241,2017-07-30,37.57,77403.21,Reembolsada,64218,2GiG3c5s,Galleta Strategy,580.9,74,Artículo Galleta Strategy en venta en tienda,fig_156,1
9457478,22,295.11,588.23,Factura,7503840,94595043,2019-01-26,44.98,78081.07,Completada,13750,e0rkqdZn,Libro Religious,295.11,35,Artículo Libro Religious en venta en tienda,fig_498,1
3493026,39,295.11,160.34,Recibo,6604736,79972286,2018-11-21,22.21,51077.63,En proceso,13750,e0rkqdZn,Libro Religious,295.11,35,Artículo Libro Religious en venta en tienda,fig_498,1
8473878,20,295.11,104.78,Boleta de Venta,2937232,80013631,2019-02-10,17.91,10514.37,Completada,13750,e0rkqdZn,Libro Religious,295.11,35,Artículo Libro Religious en venta en tienda,fig_498,1
9567611,48,295.11,551.91,Boleta de Venta,5826921,94662955,2019-08-01,49.76,6865.03,Cancelada,13750,e0rkqdZn,Libro Religious,295.11,35,Artículo Libro Religious en venta en tienda,fig_498,1
5065959,70,295.11,402.29,Nota de Crédito,2271175,67854276,2023-03-25,0.01,71813.2,Completada,13750,e0rkqdZn,Libro Religious,295.11,35,Artículo Libro Religious en venta en tienda,fig_498,1
6951149,48,819.08,877.31,Recibo,4029484,27091946,2016-02-11,55.25,38124.75,Cancelada,97521,Znrpkeo3,Anillo Return,819.08,96,Artículo Anillo Return en venta en tienda,fig_723,1
9558282,72,819.08,57.86,Nota de Crédito,1085863,60406116,2021-07-29,17.05,48304.17,Cancelada,97521,Znrpkeo3,Anillo Return,819.08,96,Artículo Anillo Return en venta en tienda,fig_723,1
8780132,9,819.08,345.23,Ticket de Venta,3262343,80232310,2017-10-13,31.02,51380.51,Reembolsada,97521,Znrpkeo3,Anillo Return,819.08,96,Artículo Anillo Return en venta en tienda,fig_723,1
4071766,52,548.3,478.75,Recibo,4029484,27091946,2016-02-11,55.25,38124.75,Cancelada,51470,JqMprAQz,Juguete Build,548.3,91,Artículo Juguete Build en venta en tienda,fig_840,1
9745851,93,548.3,997.51,Nota de Débito,9067987,60411303,2015-10-27,62.91,74600.48,Completada,51470,JqMprAQz,Juguete Build,548.3,91,Artículo Juguete Build en venta en tienda,fig_840,1
7823960,25,548.3,129.18,Recibo,6461632,59883701,2023-03-18,82.42,61744.93,Completada,51470,JqMprAQz,Juguete Build,548.3,91,Artículo Juguete Build en venta en tienda,fig_840,1
5377392,17,767.1,435.85,Boleta de Venta,3647623,25868424,2021-07-22,62.65,77808.35,En proceso,75369,iwLtLaRT,Portátil Piece,767.1,81,Artículo Portátil Piece en venta en tienda,fig_554,1
8046172,85,767.1,998.52,Nota de Crédito,4736014,73194441,2021-04-02,58.16,48700.16,En proceso,75369,iwLtLaRT,Portátil Piece,767.1,81,Artículo Portátil Piece en venta en tienda,fig_554,1
9942883,33,215.92,928.58,Ticket de Venta,6030488,46847098,2021-06-03,52.92,89454.27,Reembolsada,51470,5elv8xGD,Juguete Turn,215.92,41,Artículo Juguete Turn en venta en tienda,fig_652,1
3805303,34,215.92,182.16,Nota de Débito,8244655,70550919,2017-04-18,88.44,59671.24,Reembolsada,51470,5elv8xGD,Juguete Turn,215.92,41,Artículo Juguete Turn en venta en tienda,fig_652,1
4004432,78,809.65,896.66,Boleta de Venta,7357802,30473555,2022-11-13,39.98,36182.95,Cancelada,13750,2ZIdpXm0,Libro Director,809.65,12,Artículo Libro Director en venta en tienda,fig_559,1
7057727,7,809.65,140.88,Factura,3417824,20768482,2023-10-02,34.57,97052.6,En proceso,13750,2ZIdpXm0,Libro Director,809.65,12,Artículo Libro Director en venta en tienda,fig_559,1
8053624,8,840.75,903.62,Nota de Crédito,2937149,53039370,2022-01-29,20.17,50153.11,En proceso,32684,vtGu7HPv,Lámpara Administration,840.75,49,Artículo Lámpara Administration en venta en tienda,fig_831,1
6132117,20,840.75,626.44,Nota de Débito,8087723,81543333,2020-11-17,60.98,10167.03,En proceso,32684,vtGu7HPv,Lámpara Administration,840.75,49,Artículo Lámpara Administration en venta en tienda,fig_831,1
9555465,43,840.75,333.55,Recibo,6669624,98018574,2019-04-19,56.35,29058.38,Reembolsada,32684,vtGu7HPv,Lámpara Administration,840.75,49,Artículo Lámpara Administration en venta en tienda,fig_831,1
3812031,82,840.75,790.84,Nota de Débito,2483455,86062292,2018-09-01,3.96,19984.77,En proceso,32684,vtGu7HPv,Lámpara Administration,840.75,49,Artículo Lámpara Administration en venta en tienda,fig_831,1
9940470,12,840.75,37.79,Recibo,1540702,11147784,2019-01-22,35.86,13479.21,En proceso,32684,vtGu7HPv,Lámpara Administration,840.75,49,Artículo Lámpara Administration en venta en tienda,fig_831,1
5525681,28,840.75,785.69,Nota de Crédito,8071411,82440420,2022-12-13,49.22,77126.42,Pendiente,32684,vtGu7HPv,Lámpara Administration,840.75,49,Artículo Lámpara Administration en venta en tienda,fig_831,1
9991542,63,599.8,448.1,Nota de Crédito,8289554,45632741,2019-10-08,59.09,40281.34,En proceso,51470,bEGuxM8s,Juguete Receive,599.8,68,Artículo Juguete Receive en venta en tienda,fig_350,1
4739356,13,599.8,79.02,Nota de Débito,2174413,17544614,2019-11-11,49.77,36757.43,Pendiente,51470,bEGuxM8s,Juguete Receive,599.8,68,Artículo Juguete Receive en venta en tienda,fig_350,1
6145865,71,599.8,161.27,Factura,2592720,91109329,2023-11-25,33.86,96737.19,Cancelada,51470,bEGuxM8s,Juguete Receive,599.8,68,Artículo Juguete Receive en venta en tienda,fig_350,1
9498313,44,979.8,690.12,Boleta de Venta,3684891,98294229,2020-11-28,39.15,94847.54,Completada,32684,u5qrOfgC,Cocina Ask,979.8,2,Artículo Cocina Ask en venta en tienda,fig_843,1
6766266,19,979.8,935.32,Nota de Crédito,9591541,92086972,2017-05-25,13.7,76023.23,Cancelada,32684,u5qrOfgC,Cocina Ask,979.8,2,Artículo Cocina Ask en venta en tienda,fig_843,1
7073488,98,513.12,457.05,Boleta de Venta,3684891,98294229,2020-11-28,39.15,94847.54,Completada,32684,wwlmgGFb,Jarrón Anything,513.12,24,Artículo Jarrón Anything en venta en tienda,fig_25,1
8606296,21,244.55,262.19,Ticket de Venta,8885819,72347138,2016-01-02,37.14,68473.48,Pendiente,32684,0A2J5K6U,Jarrón International,244.55,8,Artículo Jarrón International en venta en tienda,fig_76,1
6971372,4,283.72,101.82,Nota de Crédito,7554786,98750179,2019-05-09,30.66,15545.71,Reembolsada,39582,uKROzEnB,Suéter Shake,283.72,72,Artículo Suéter Shake en venta en tienda,fig_482,1
8583375,30,283.72,504.72,Recibo,2102761,59530669,2015-06-30,24.07,70901.43,Completada,39582,uKROzEnB,Suéter Shake,283.72,72,Artículo Suéter Shake en venta en tienda,fig_482,1
3371449,43,283.72,400.66,Nota de Crédito,6015951,27540375,2021-10-14,72.43,97156.8,Reembolsada,39582,uKROzEnB,Suéter Shake,283.72,72,Artículo Suéter Shake en venta en tienda,fig_482,1
6221767,42,283.72,545.03,Ticket de Venta,7333726,53030724,2015-04-03,57.18,23505.87,Completada,39582,uKROzEnB,Suéter Shake,283.72,72,Artículo Suéter Shake en venta en tienda,fig_482,1
3987250,22,283.72,615.8,Boleta de Venta,3385234,21759878,2019-05-25,52.67,19288.36,En proceso,39582,uKROzEnB,Suéter Shake,283.72,72,Artículo Suéter Shake en venta en tienda,fig_482,1
7693468,57,283.72,746.07,Nota de Débito,9473100,97580049,2021-04-27,3.83,37087.98,Reembolsada,39582,uKROzEnB,Suéter Shake,283.72,72,Artículo Suéter Shake en venta en tienda,fig_482,1
5872323,47,689.84,627.71,Nota de Crédito,3458173,56757334,2017-08-29,18.14,25954.26,Completada,32684,BeO70W1b,Cuadro Weight,689.84,74,Artículo Cuadro Weight en venta en tienda,fig_219,1
3517553,41,689.84,253.49,Nota de Débito,4286298,14919479,2019-06-26,67.48,33571.49,Cancelada,32684,BeO70W1b,Cuadro Weight,689.84,74,Artículo Cuadro Weight en venta en tienda,fig_219,1
8232566,1,689.84,673.1,Recibo,7005755,15226371,2020-02-14,63.13,84895.45,Completada,32684,BeO70W1b,Cuadro Weight,689.84,74,Artículo Cuadro Weight en venta en tienda,fig_219,1
5171112,83,689.84,694.21,Nota de Crédito,4452342,81774590,2018-12-15,14.5,96906.83,Cancelada,32684,BeO70W1b,Cuadro Weight,689.84,74,Artículo Cuadro Weight en venta en tienda,fig_219,1
4182912,24,689.84,457.9,Recibo,3568741,97113133,2022-08-11,52.68,61860.32,En proceso,32684,BeO70W1b,Cuadro Weight,689.84,74,Artículo Cuadro Weight en venta en tienda,fig_219,1
8185325,90,185.17,392.59,Recibo,8729806,84552885,2022-02-04,94.93,9007.57,Reembolsada,32684,Z0kJgc59,Mesa Century,185.17,80,Artículo Mesa Century en venta en tienda,fig_53,1
8486694,59,185.17,680.81,Boleta de Venta,3112249,72297744,2016-07-10,21.14,35928.52,Completada,32684,Z0kJgc59,Mesa Century,185.17,80,Artículo Mesa Century en venta en tienda,fig_53,1
9449007,1,185.17,283.28,Nota de Débito,4755643,43745454,2017-05-02,87.01,98680.07,Cancelada,32684,Z0kJgc59,Mesa Century,185.17,80,Artículo Mesa Century en venta en tienda,fig_53,1
9905168,41,185.17,134.12,Recibo,6479909,76484633,2022-12-17,81.82,22606.85,En proceso,32684,Z0kJgc59,Mesa Century,185.17,80,Artículo Mesa Century en venta en tienda,fig_53,1
8398158,92,290.34,713.57,Ticket de Venta,8256845,62553380,2019-07-05,72.54,97817.15,En proceso,13750,YTNPn6Zq,Bolígrafo Foot,290.34,50,Artículo Bolígrafo Foot en venta en tienda,fig_905,1
7411154,97,290.34,856.02,Recibo,8443566,63977131,2019-11-15,51.95,34001.21,Completada,13750,YTNPn6Zq,Bolígrafo Foot,290.34,50,Artículo Bolígrafo Foot en venta en tienda,fig_905,1
4152674,34,290.34,670.68,Recibo,6512520,82943864,2017-07-23,30.65,33454.44,Reembolsada,13750,YTNPn6Zq,Bolígrafo Foot,290.34,50,Artículo Bolígrafo Foot en venta en tienda,fig_905,1
4729954,92,290.34,640.86,Nota de Débito,4639575,22709019,2019-04-04,71.9,96780.69,Pendiente,13750,YTNPn6Zq,Bolígrafo Foot,290.34,50,Artículo Bolígrafo Foot en venta en tienda,fig_905,1
8238133,34,290.34,345.95,Nota de Crédito,7184492,28481633,2016-12-26,65.46,17200.15,Cancelada,13750,YTNPn6Zq,Bolígrafo Foot,290.34,50,Artículo Bolígrafo Foot en venta en tienda,fig_905,1
9491830,74,290.34,628.4,Nota de Débito,4885039,51665382,2022-07-12,98.31,35409.98,Reembolsada,13750,YTNPn6Zq,Bolígrafo Foot,290.34,50,Artículo Bolígrafo Foot en venta en tienda,fig_905,1
4740816,67,267.4,471.77,Ticket de Venta,8256845,62553380,2019-07-05,72.54,97817.15,En proceso,39582,ObqrUHHk,Suéter Already,267.4,50,Artículo Suéter Already en venta en tienda,fig_142,1
4803321,19,267.4,566.31,Ticket de Venta,9231183,12999438,2016-04-06,24.95,29005.97,Pendiente,39582,ObqrUHHk,Suéter Already,267.4,50,Artículo Suéter Already en venta en tienda,fig_142,1
4613816,36,267.4,143.48,Nota de Crédito,9406797,40261908,2019-08-16,41.58,71925.63,Completada,39582,ObqrUHHk,Suéter Already,267.4,50,Artículo Suéter Already en venta en tienda,fig_142,1
7736957,15,547.89,30.92,Recibo,2102761,59530669,2015-06-30,24.07,70901.43,Completada,51470,0EAk2fQH,Pelota Former,547.89,87,Artículo Pelota Former en venta en tienda,fig_252,1
5346325,23,547.89,447.99,Factura,4246198,73046650,2020-12-17,13.43,64783.06,Cancelada,51470,0EAk2fQH,Pelota Former,547.89,87,Artículo Pelota Former en venta en tienda,fig_252,1
5040903,84,547.89,209.61,Nota de Débito,7381405,79417690,2016-03-21,2.59,14819.27,Completada,51470,0EAk2fQH,Pelota Former,547.89,87,Artículo Pelota Former en venta en tienda,fig_252,1
3942343,49,547.89,794.37,Nota de Crédito,6015951,27540375,2021-10-14,72.43,97156.8,Reembolsada,51470,0EAk2fQH,Pelota Former,547.89,87,Artículo Pelota Former en venta en tienda,fig_252,1
3739278,81,80.34,326.91,Recibo,2102761,59530669,2015-06-30,24.07,70901.43,Completada,75369,x8g4VeD9,Portátil Either,80.34,4,Artículo Portátil Either en venta en tienda,fig_424,1
9648068,6,80.34,781.39,Nota de Débito,7337038,74490901,2022-12-13,91.04,55500.18,Reembolsada,75369,x8g4VeD9,Portátil Either,80.34,4,Artículo Portátil Either en venta en tienda,fig_424,1
8956485,16,80.34,995.41,Ticket de Venta,8407649,25201161,2021-04-17,79.84,88241.01,Cancelada,75369,x8g4VeD9,Portátil Either,80.34,4,Artículo Portátil Either en venta en tienda,fig_424,1
8501407,10,80.34,913.33,Nota de Débito,8161605,27001106,2021-10-08,35.2,18578.11,Pendiente,75369,x8g4VeD9,Portátil Either,80.34,4,Artículo Portátil Either en venta en tienda,fig_424,1
7326261,3,80.34,431.86,Nota de Débito,8161605,27001106,2021-10-08,35.2,18578.11,Pendiente,75369,x8g4VeD9,Portátil Either,80.34,4,Artículo Portátil Either en venta en tienda,fig_424,1
4615378,69,438.55,186.53,Recibo,2102761,59530669,2015-06-30,24.07,70901.43,Completada,64218,HrbwgcwZ,Galleta Purpose,438.55,63,Artículo Galleta Purpose en venta en tienda,fig_286,1
9533892,5,438.55,879.62,Nota de Crédito,8529507,88002090,2019-05-01,75.02,45100.89,Completada,64218,HrbwgcwZ,Galleta Purpose,438.55,63,Artículo Galleta Purpose en venta en tienda,fig_286,1
4533725,66,438.55,597.04,Boleta de Venta,8358477,77261299,2020-07-31,12.92,46240.52,Cancelada,64218,HrbwgcwZ,Galleta Purpose,438.55,63,Artículo Galleta Purpose en venta en tienda,fig_286,1
7985507,79,438.55,339.18,Factura,8227227,64221520,2019-07-25,1.16,21709.89,En proceso,64218,HrbwgcwZ,Galleta Purpose,438.55,63,Artículo Galleta Purpose en venta en tienda,fig_286,1
9123323,44,779.11,347.14,Boleta de Venta,5462688,77525599,2018-07-07,30.45,22739.44,En proceso,40879,5oHNB9z6,Perfume Ability,779.11,44,Artículo Perfume Ability en venta en tienda,fig_710,1
6880635,80,779.11,56.77,Nota de Crédito,5524770,11289846,2017-02-10,86.22,1712.81,Completada,40879,5oHNB9z6,Perfume Ability,779.11,44,Artículo Perfume Ability en venta en tienda,fig_710,1
9420024,14,779.11,174.52,Nota de Crédito,9406797,40261908,2019-08-16,41.58,71925.63,Completada,40879,5oHNB9z6,Perfume Ability,779.11,44,Artículo Perfume Ability en venta en tienda,fig_710,1
9280067,29,779.11,693.79,Factura,4330455,70593440,2021-07-29,36.04,26738.42,En proceso,40879,5oHNB9z6,Perfume Ability,779.11,44,Artículo Perfume Ability en venta en tienda,fig_710,1
9844313,7,779.11,830.6,Nota de Crédito,5008827,74333592,2015-04-12,50.71,27611.07,En proceso,40879,5oHNB9z6,Perfume Ability,779.11,44,Artículo Perfume Ability en venta en tienda,fig_710,1
9752742,29,779.11,816.02,Nota de Crédito,5008827,74333592,2015-04-12,50.71,27611.07,En proceso,40879,5oHNB9z6,Perfume Ability,779.11,44,Artículo Perfume Ability en venta en tienda,fig_710,1
6184049,48,481.26,33.44,Nota de Crédito,4876090,85929757,2021-08-07,57.4,68984.28,Pendiente,82016,WA3SF7B7,Zapatos Owner,481.26,14,Artículo Zapatos Owner en venta en tienda,fig_647,1
4870961,93,481.26,976.69,Factura,7217133,47462375,2022-10-15,31.53,91031.25,Completada,82016,WA3SF7B7,Zapatos Owner,481.26,14,Artículo Zapatos Owner en venta en tienda,fig_647,1
8667940,39,481.26,129.18,Recibo,6551175,77614705,2018-06-21,85.67,43361.79,Completada,82016,WA3SF7B7,Zapatos Owner,481.26,14,Artículo Zapatos Owner en venta en tienda,fig_647,1
4468038,15,481.26,499.18,Nota de Crédito,8635972,45331981,2018-04-21,94.19,9142.85,Cancelada,82016,WA3SF7B7,Zapatos Owner,481.26,14,Artículo Zapatos Owner en venta en tienda,fig_647,1
7612068,2,481.26,328.18,Ticket de Venta,1633006,60271278,2020-09-12,28.5,66415.8,Pendiente,82016,WA3SF7B7,Zapatos Owner,481.26,14,Artículo Zapatos Owner en venta en tienda,fig_647,1
7794075,58,750.69,653.44,Nota de Crédito,4876090,85929757,2021-08-07,57.4,68984.28,Pendiente,32684,OZBkBK3J,Cuadro Bar,750.69,61,Artículo Cuadro Bar en venta en tienda,fig_33,1
8001649,3,750.69,617.56,Boleta de Venta,4027299,52636521,2019-02-23,87.37,7394.67,En proceso,32684,OZBkBK3J,Cuadro Bar,750.69,61,Artículo Cuadro Bar en venta en tienda,fig_33,1
7970726,74,750.69,389.62,Recibo,8386455,66729868,2015-02-04,98.89,62725.92,En proceso,32684,OZBkBK3J,Cuadro Bar,750.69,61,Artículo Cuadro Bar en venta en tienda,fig_33,1
3791441,74,750.69,524.96,Factura,6986259,28103099,2016-10-03,14.64,80032.45,Cancelada,32684,OZBkBK3J,Cuadro Bar,750.69,61,Artículo Cuadro Bar en venta en tienda,fig_33,1
3752751,32,750.69,705.75,Nota de Crédito,5821503,69446641,2020-03-03,24.84,89157.85,Pendiente,32684,OZBkBK3J,Cuadro Bar,750.69,61,Artículo Cuadro Bar en venta en tienda,fig_33,1
7303382,76,485.3,646.64,Ticket de Venta,4442101,29448174,2015-12-25,6.93,45082.46,Completada,40879,cWeGtSVE,Maquillaje Trouble,485.3,24,Artículo Maquillaje Trouble en venta en tienda,fig_15,1
6347495,68,941.73,761.7,Factura,2805768,84658186,2020-04-21,13.1,27886.11,Pendiente,32684,AZhp1uQ7,Cama House,941.73,1,Artículo Cama House en venta en tienda,fig_111,1
9452315,97,921.33,811.75,Boleta de Venta,8036816,84740487,2018-10-11,8.67,11470.13,Pendiente,13750,zaOIn0j4,Libro Foot,921.33,21,Artículo Libro Foot en venta en tienda,fig_703,1
7721507,18,921.33,268.61,Boleta de Venta,1796424,38519059,2022-12-19,69.33,68293.75,En proceso,13750,zaOIn0j4,Libro Foot,921.33,21,Artículo Libro Foot en venta en tienda,fig_703,1
8239369,26,921.33,889.06,Nota de Crédito,3054904,10290447,2019-07-06,3.61,67182.84,En proceso,13750,zaOIn0j4,Libro Foot,921.33,21,Artículo Libro Foot en venta en tienda,fig_703,1
5908212,37,921.33,254.09,Factura,7736057,82313922,2021-10-29,89.4,30632.64,Reembolsada,13750,zaOIn0j4,Libro Foot,921.33,21,Artículo Libro Foot en venta en tienda,fig_703,1
